id,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,target
1896,54,Private,280292,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,32,United-States,0
1897,56,Local-gov,129762,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,0
1898,21,Private,314182,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,0
1899,44,Local-gov,387844,12th,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
1900,39,Federal-gov,314822,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,0
1901,31,Private,228873,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
1902,36,Local-gov,137314,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,United-States,1
1903,19,State-gov,282721,Some-college,10,Never-married,Other-service,Not-in-family,Black,Male,0,0,12,United-States,0
1904,21,Private,133471,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,0
1905,39,Private,179481,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male,4650,0,44,United-States,0
1906,47,Private,155124,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,Female,0,1669,40,United-States,0
1907,32,Private,37380,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,0
1908,23,Private,182494,7th-8th,4,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,0
1909,39,Private,375452,Prof-school,15,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024,0,48,United-States,1
1910,36,Self-emp-not-inc,344351,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,0
1911,22,Private,128487,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,10,United-States,0
1912,28,Self-emp-not-inc,107236,12th,8,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
1913,42,Self-emp-not-inc,177307,Prof-school,15,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,65,United-States,1
1914,40,Self-emp-not-inc,107762,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0
1915,26,Private,68895,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50,Mexico,0
1916,48,Self-emp-not-inc,121124,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,1
1917,29,Private,100764,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
1918,40,Private,145439,5th-6th,3,Married-civ-spouse,Other-service,Husband,Other,Male,4064,0,40,Mexico,0
1919,46,Private,273575,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,15024,0,40,United-States,1
1920,34,Private,98101,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
1921,31,Private,176711,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,38,United-States,0
1922,29,Private,158218,HS-grad,9,Never-married,Farming-fishing,Unmarried,White,Male,0,0,35,United-States,0
1923,40,Private,168936,Assoc-voc,11,Divorced,Other-service,Not-in-family,White,Female,0,0,32,United-States,0
1924,49,Self-emp-inc,246739,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,1
1925,66,Local-gov,174486,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Black,Male,20051,0,35,Jamaica,1
1926,41,Federal-gov,83411,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0
1927,44,Self-emp-not-inc,104196,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,84,United-States,0
1928,25,Private,120450,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
1929,38,Private,207202,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,1
1930,63,Private,175777,10th,6,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,0
1931,22,Private,215546,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,0
1932,24,Private,281403,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,98,United-States,0
1933,27,Private,197380,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
1934,46,Self-emp-not-inc,176319,HS-grad,9,Married-civ-spouse,Sales,Own-child,White,Female,7298,0,40,United-States,1
1935,48,Private,350440,Some-college,10,Married-civ-spouse,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0,0,40,Cambodia,1
1936,35,Private,278403,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,80,United-States,1
1937,32,Private,103860,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
1938,33,Federal-gov,177945,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,0
1939,21,Private,237051,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,0
1940,41,Private,152742,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Female,3325,0,40,United-States,0
1941,20,Private,224238,12th,8,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0
1942,40,Private,184682,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
1943,22,Private,73203,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
1944,36,Private,182863,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
1945,29,Private,107812,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,15,United-States,0
1946,39,Private,301867,Bachelors,13,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,24,Philippines,0
1947,24,Private,60783,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,United-States,1
1948,32,Private,27856,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
1949,68,Private,168794,Preschool,1,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,10,United-States,0
1950,27,Private,115945,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
1951,40,Local-gov,74949,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0
1952,40,State-gov,91949,Doctorate,16,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,0
1953,37,Private,96330,Some-college,10,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,0
1954,46,Private,191357,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0
1955,50,Private,161438,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
1956,35,Private,77146,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,0
1957,34,Private,137900,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,35,United-States,0
1958,51,Private,82578,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,Canada,1
1959,43,Self-emp-not-inc,150528,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,0
1960,42,Local-gov,70655,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,0
1961,26,Private,167350,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0
1962,46,Private,190115,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
1963,30,Self-emp-not-inc,20098,Assoc-voc,11,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,0
1964,31,Private,62374,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0
1965,78,Private,135566,HS-grad,9,Widowed,Sales,Unmarried,White,Female,2329,0,12,United-States,0
1966,50,Private,89534,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
1967,57,Private,199847,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,1
1968,30,Private,212237,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1740,45,United-States,0
1969,40,Private,193995,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,United-States,0
1970,55,Private,414994,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
1971,24,Private,190290,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0
1972,18,Private,374969,10th,6,Never-married,Transport-moving,Not-in-family,White,Male,0,0,56,United-States,0
1973,43,Self-emp-inc,151089,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0
1974,38,Private,58108,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
1975,44,Private,260761,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
1976,36,Private,163237,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1
1977,25,Private,117589,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
1978,32,Private,321313,Masters,14,Never-married,Sales,Own-child,Black,Male,0,0,40,United-States,0
1979,33,Local-gov,248346,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
1980,23,Private,278391,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,0
1981,39,Private,187847,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
1982,32,Private,147284,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1
1983,23,Private,272185,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,0,0,33,United-States,0
1984,40,Private,342164,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,37,United-States,0
1985,42,Private,383493,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1
1986,75,Self-emp-inc,164570,11th,7,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,0
1987,67,Private,397831,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1539,40,United-States,0
1988,29,Local-gov,169544,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,0,0,48,United-States,0
1989,29,Private,349116,HS-grad,9,Separated,Sales,Unmarried,White,Female,0,0,25,United-States,0
1990,25,Private,50053,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,Japan,0
1991,18,Private,97963,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,0
1992,34,Private,175413,Assoc-acdm,12,Divorced,Sales,Unmarried,Black,Female,0,0,45,United-States,0
1993,39,Private,219155,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,43,United-States,0
1994,44,Local-gov,277144,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,60,United-States,0
1995,37,Self-emp-not-inc,30973,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
1996,40,Self-emp-not-inc,125206,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
1997,24,Private,238917,5th-6th,3,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,El-Salvador,0
1998,47,Federal-gov,380127,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
1999,24,Private,109307,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,45,United-States,0
2000,33,Private,25610,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Other,Male,0,0,40,Japan,1
2001,29,Private,163167,HS-grad,9,Divorced,Sales,Own-child,White,Male,0,0,40,United-States,0
2002,31,Private,345277,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
2003,26,Private,104834,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,1669,40,United-States,0
2004,35,Private,194809,11th,7,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,0
2005,18,Private,268952,12th,8,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,0
2006,48,Self-emp-not-inc,167918,Masters,14,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,50,India,0
2007,29,Private,170301,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,2829,0,40,United-States,0
2008,52,Private,99184,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,0
2009,34,Private,175856,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,55,United-States,1
2010,28,Private,263128,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States,0
2011,45,Private,265083,5th-6th,3,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,35,Mexico,0
2012,33,Private,205950,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0
2013,28,Private,230743,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
2014,17,Private,186677,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,12,United-States,0
2015,27,Private,287476,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,3325,0,40,United-States,0
2016,55,Private,113912,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,20,United-States,0
2017,45,State-gov,208049,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,0
2018,37,Private,271013,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,0
2019,38,Self-emp-inc,112847,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,1
2020,25,Private,254781,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
2021,48,Self-emp-not-inc,370119,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
2022,33,Private,148261,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
2023,25,Private,352057,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,65,United-States,0
2024,62,Self-emp-inc,56248,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,2415,60,United-States,1
2025,25,Private,132683,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,50,United-States,0
2026,44,Private,403782,Assoc-voc,11,Divorced,Sales,Not-in-family,White,Male,0,0,45,United-States,0
2027,17,Private,173807,11th,7,Never-married,Craft-repair,Own-child,White,Female,0,0,15,United-States,0
2028,52,Self-emp-inc,100506,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States,1
2029,28,Local-gov,84657,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
2030,62,Private,209844,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,30,United-States,0
2031,18,Private,57957,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,0
2032,23,Private,172047,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0
2033,27,Private,152951,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
2034,24,Private,133520,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,0
2035,25,Private,212311,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,0
2036,28,State-gov,239130,Some-college,10,Divorced,Other-service,Unmarried,White,Male,0,0,40,United-States,0
2037,60,Private,36077,7th-8th,4,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0
2038,46,Private,109227,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,70,United-States,0
2039,37,Self-emp-not-inc,143368,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,0
2040,34,Private,258666,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Female,0,1974,40,United-States,0
2041,25,Private,126133,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,0
2042,26,State-gov,34965,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,12,United-States,0
2043,42,Private,231813,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
2044,42,Federal-gov,262402,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
2045,55,Private,147653,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,73,United-States,0
2046,21,Private,184135,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,1,United-States,0
2047,21,Private,61777,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,70,United-States,0
2048,24,State-gov,249385,Bachelors,13,Never-married,Adm-clerical,Other-relative,White,Female,0,0,10,United-States,0
2049,21,Private,201179,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
2050,62,Private,311495,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
2051,17,Private,41865,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,0
2052,49,Self-emp-inc,58359,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,1
2053,24,Private,611029,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
2054,41,Private,112181,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,12,United-States,1
2055,42,Private,59474,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0
2056,46,Private,27669,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,28,United-States,0
2057,61,Private,34632,12th,8,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
2058,26,Private,213412,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
2059,23,Private,240137,5th-6th,3,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,55,Mexico,0
